药品名称,厂家,RMSE,MAE,SMAPE,R²,Best_Params
莫匹罗星软膏,天津史克,228.19881106675172,184.6278805202908,29.0600874835581,0.4465627690841225,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
萆薢分清丸,吉林紫鑫,588.2243329670438,403.1533685260349,77.78312515610676,0.5238570189982776,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
葛根,统货,12.323123094367757,8.508935182260913,29.090374154761207,0.6784234802920683,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
葡萄糖氯化钠钾注射液,中国大冢,155.8242241694346,112.58144166734483,33.08094996017315,0.19484379069715974,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
葡萄糖注射液,皖丰原淮海,1656.291224481913,1203.188737657335,24.13987648242399,0.37439620258180084,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
葡萄糖注射液,辰欣,497.57634511506967,334.9559682210286,30.148436413810842,0.2950460411633852,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
葡萄糖酸锌片,海南制药厂,195.90677236184422,152.94245931837293,43.67927699451275,-0.011221823370999084,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
蒲公英,广东一方,1552.0871165389653,1101.6263967114826,58.000083889327,0.38214997708401566,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
蒲公英,统货,10.343013628402996,8.369642368582792,51.063617457197275,0.24250867671738252,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
薏苡仁,统货,13.980826496297128,10.746683830438657,38.75247434592898,0.3692656760331141,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
蚓激酶肠溶胶囊,北京百奥,663.4043805853343,508.58380211724176,33.93454381570402,0.2392342618416533,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
蜜炙甘草,统货,16.517081984425907,9.670640711742994,63.39579906914599,0.5969043573897541,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
蜜炙黄芪,统货,23.615239948342197,17.793301480315453,56.611698172046864,0.3805207052920889,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
螺内酯片,沪衡山,218.29219938375525,178.55667636791864,,0.33124686754441945,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
血液滤过置换基础液,成都青山利康,647.3080316290467,499.1324825286865,54.82425976727876,0.03450924290990354,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
血脂康胶囊,北大维信,1513.5803182057682,1140.7455715603298,28.431120083074003,0.5470628716998756,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
西咪替丁注射液,山东鲁抗,719.7828888006472,553.945556640625,68.2423251254924,0.2891523722724326,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
西妥昔单抗注射液,默克,123.51275743017476,91.72733007536993,52.7345584940877,-0.09597196723196966,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
西尼地平片,丰原涂山,972.5253686553949,648.6151360405815,27.22366043619404,0.4244945831999364,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
西罗莫司片,爱尔兰辉瑞,187.01372618317765,124.67106617821588,37.988573704517286,0.21604436229535406,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
贝伐珠单抗注射液,罗氏制药,114.4408451072086,85.27140479617648,53.08474293792984,0.08524804423833776,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
贝伐珠单抗注射液,齐鲁制药,333.9793398804176,258.8319876534598,37.737920706840434,-0.11991340611507662,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
败酱,统货,2.4404248982704755,1.953639080358106,60.67085969247894,0.013611551245247933,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
赤芍,统货,7.256949627037673,5.864617409817009,35.53462650746815,0.22881623165914544,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
车前子,广东一方,1553.8074168969604,1129.6938732058502,43.70615457686849,-0.17620663214469312,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
达格列净片,阿斯利康,1392.348435749887,1036.1988497972488,47.46469405238909,0.8681489554151718,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
达比加群酯胶囊,德柏林格,270.9758507194366,203.90153566996256,65.54117150470698,0.6350251056908167,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
达沙替尼片,百时美施贵宝,3.070119296761062,2.3613945404067636,92.26126340349643,0.2852600950639138,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
过氧苯甲酰凝胶,法国高德美,234.85673257513645,175.80121591356067,39.10394400037484,0.17422638460112272,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
连花清瘟颗粒,北京以岭,861.6430331309796,617.148878733317,44.298025888831155,0.40548723683391585,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
郁金,统货,15.741131690579937,11.794531862125838,38.79307405638098,0.2260011015227933,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
酒炒当归,统货,2.4938487470809654,1.7703823474950569,83.33617263092641,0.14502218371273712,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
酒炒黄芩,统货,12.042231153909315,10.02344080370526,30.613014064857996,0.3255185817631049,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
酒石酸唑吡坦片,赛诺菲,308.01941071366787,219.16957897610135,43.05058908273198,0.4058991794641609,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
酒石酸美托洛尔片,烟台巨先,1423.2245549343468,934.007320697491,60.33787856592969,-0.2084925531855577,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
酒石酸美托洛尔片,阿斯利康,923.7663872356715,640.7920624415079,52.74401685706487,0.7033280563292579,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
酪酸梭菌二联活菌散,山东科兴,948.0782587290199,704.0881356133355,33.617058040122615,0.6903459702047731,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
醋酸曲普瑞林注射液,长春金赛,259.42959239237103,167.94411258919294,62.9961411058806,0.2131406227539373,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
醋酸泼尼松片,信谊,806.5550741121951,602.3850161234537,58.504914768458924,0.47424704949962326,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
醋酸阿比特龙片,成都盛迪,20.306601611552498,15.932759024880149,30.53271650814546,-0.0015986701026071692,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
重组人促卵泡激素注射液,意大利雪兰诺,101.6861335247137,71.42375140719943,63.780151245111504,0.029977936815602346,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
重组人生长激素注射液,长春金赛,191.6188071269903,147.44898613823784,26.342231780211478,0.637467480888503,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
重组人绒促性素注射液,"意大利,水针",117.59615505695382,88.07886823018391,66.4924835902406,-0.09944574156230668,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
重组人血小板生成素注射液,沈阳三生,162.0211695869342,97.8761812845866,30.984000582798576,0.3794812375794808,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
重组人血管内皮抑制素注射液,鲁先声,166.51911558956633,134.8168723848131,56.56119538621813,0.23453321805220817,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
重组促卵泡素β注射液,默沙东,44.70059325884758,36.131195873684355,63.24462771778323,-0.20593419533790214,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
金乌骨通胶囊,贵盛世龙方,928.5821669893122,728.0575764973959,25.381250566889964,0.3940945964469533,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
金嗓散结丸,西安碑林,613.2366527174169,457.36614820692273,40.592443258055184,0.239478051922435,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
钠钾镁钙葡萄糖注射液,苏恒瑞,1054.2269199174623,629.9960534837511,35.238813608810204,0.6214823030284536,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
铝碳酸镁咀嚼片,京拜耳,470.3739270366786,292.0695627000597,55.938520972700346,0.7300676335892671,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
铝碳酸镁咀嚼片,重庆华森,240.65557446790612,196.64183321866122,20.61602983256024,-0.07517743295018708,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
银丹心脑通软胶囊,贵州百灵,876.8105510667812,658.4553331015767,,0.6068710351682349,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
银杏叶提取物注射液,悦康药业,3073.5889393321863,1585.5677964952256,35.45313655653611,0.665319228721527,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
银杏叶胶囊,信谊,1299.9607854402168,938.7935180664062,26.74041231017111,0.3878338088626959,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
长春西汀注射液,河南润弘,1132.0146233780529,852.0283932156033,45.65118918625143,-0.05822434427680756,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
门冬氨酸钾镁注射液,浙天瑞,756.7054870775985,605.0514594184028,29.135696712550523,-0.006377855341763494,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
防风,统货,5.22089222831229,3.9364781889804576,69.63961703173408,0.2972810965378988,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阴道用乳杆菌活菌胶囊,内蒙古双奇,481.5925783563527,359.1404096815321,27.500908459536603,0.2410661126483441,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿仑膦酸钠片,京福元,282.608299162003,172.66007023126306,55.800935590593205,0.28423120185035544,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿仑膦酸钠维D3片[II],默沙东,554.1945130662349,344.70529556274414,44.77066864907757,0.1965767575133498,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿利沙坦酯片,深圳信立泰,3113.3743637019775,2059.758270263672,34.84850055530489,0.23759942381859234,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿卡波糖片,拜耳医药,9735.399565928921,6139.779625786676,40.7398135875465,0.5721517102693734,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿奇霉素片[希舒美],辉瑞,352.34280866686714,240.20639324188232,74.8497120413792,0.4604183127866379,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿托伐他汀钙片,辉瑞公司,1447.5511051927865,928.1127624511719,39.54609312868727,0.2127884420771201,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿昔替尼片,辉瑞,12.913437682796026,9.69232185809843,42.90387290519081,0.20744440296221367,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿昔莫司胶囊,鲁南贝特,278.6786298050269,183.5725864569346,58.047210964595976,0.3406446269144725,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿莫西林克拉维酸钾片,湘北威尔曼,490.69713063384773,406.1535190680088,66.45595900200637,0.08909663014201186,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
阿贝西利片,礼来,200.6138820362834,133.81592741466704,66.85906466811971,-0.0007983955246664287,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
陈皮,统货,15.668232307766859,12.962486000948173,28.82532472221136,0.49419494250742346,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
雷公藤多苷片,沪复旦复华,164.82518085685032,114.47291514277458,,0.6614655760202088,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
雷贝拉唑钠肠溶胶囊,丽珠制药厂,1734.0581735235646,1231.3398831685383,53.77760624928709,0.33215897280118645,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
静注人免疫球蛋白[pH4],同路,942.5204691049743,614.8199693891737,36.07802859938075,0.3478769405122657,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
非诺贝特胶囊,沪爱的发,713.2787942407299,472.8964157104492,18.644123596915463,0.3104172124894986,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
非那雄胺片,杭州默沙东,408.97903556876315,325.6575592888726,50.98565072918581,0.033414675871201616,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
风湿骨痛胶囊,皖精方,228.99756487678803,175.27529285265052,50.54672459530445,0.3531134628078074,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
首乌藤,统货,5.395289946857865,4.336203031761702,35.58948094691717,0.21566225079244894,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
香菊片,陕西香菊,1014.6491942007248,718.2188841766781,48.396614027589344,0.46963137619496154,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
香菊胶囊,山东步长,211.14647010803037,174.6784487830268,57.917576205499465,0.11243721574260768,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
马应龙麝香痔疮膏,武汉马应龙,983.9005445269948,746.050000720554,42.23366413432325,0.5374311056783496,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
骨化三醇胶丸,沪罗氏,1015.8312109176138,694.3491155836317,50.15353775334979,0.3422889220472539,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
骨化三醇软胶囊,正大制药,1904.839328454474,1342.2923736572266,32.10019199934257,0.3444366894844333,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
高锰酸钾外用片,济南,136.88974297563095,99.73820804225073,,0.4914370656993675,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
麦冬,统货,6.63658270396521,4.9843155007029685,32.199552904208666,0.5792416365529927,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
麦考酚钠肠溶片,瑞士诺华,243.2070364910542,155.6326166788737,25.401786606598115,0.8154332928434815,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
黄体酮注射液,浙江仙琚,9142.106543659189,6794.006130642361,29.203866896987773,0.022968799209411528,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
黄体酮软胶囊,浙江爱生,444.95746213721367,365.49353345235187,45.42341782913881,0.05034555922716888,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
黄体酮阴道缓释凝胶,英国Fleet,125.14224382523508,87.35788225951018,35.739247678853694,0.12364013899698667,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
黄芪,广东一方,2926.1395977960997,2214.9732467296512,35.50172869815731,0.368979854206129,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
龟龄集,山西广誉远,556.7903704364327,417.2365828804348,26.08586799633122,0.0041738246022513525,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
