药品名称,厂家,start_date,减少数量,增加数量,期初金额(进价),期初金额占比,previous_增加数量,is_outlier,减少数量_adjusted
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2019-08-31,150.0,1000.0,26300.0,1.0,0.0,1,240.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2019-09-30,700.0,1000.0,34190.0,1.0,1000.0,0,700.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2019-10-31,1150.0,300.0,5260.0,1.0,1000.0,0,1150.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2019-11-30,1350.0,900.0,3945.0,1.0,300.0,1,1289.9999999999998
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2019-12-31,1520.0,1770.0,10520.0,1.0,900.0,1,1468.9999999999998
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-01-31,450.0,1000.0,23670.0,1.0,1770.0,0,450.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-02-29,200.0,0.0,23670.0,1.0,1000.0,0,200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-03-31,1150.0,2000.0,47340.0,1.0,0.0,0,1150.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-04-30,1150.0,1000.0,15780.0,1.0,2000.0,0,1150.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-05-31,1150.0,1000.0,10520.0,1.0,1000.0,0,1150.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-06-30,1361.0,2110.0,27615.0,1.0,1000.0,0,1361.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-07-31,1050.0,1800.0,24985.0,1.0,2110.0,0,1050.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-08-31,1400.0,1000.0,10520.0,1.0,1800.0,1,1388.3
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-09-30,1100.0,1000.0,31560.0,1.0,1000.0,0,1100.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-10-31,600.0,0.0,15780.0,1.0,1000.0,1,735.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-11-30,1800.0,2700.0,18410.0,1.0,0.0,1,1679.9999999999998
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2020-12-31,1050.0,0.0,17095.0,1.0,2700.0,0,1050.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-01-31,1850.0,3000.0,26300.0,1.0,0.0,1,1835.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-02-28,800.0,1000.0,49970.0,1.0,3000.0,0,800.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-03-31,1600.0,0.0,14465.0,1.0,1000.0,0,1600.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-04-30,1100.0,2000.0,34190.0,1.0,0.0,0,1100.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-05-31,1200.0,1000.0,26300.0,1.0,2000.0,0,1200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-06-30,1200.0,1000.0,21040.0,1.0,1000.0,0,1200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-07-31,1200.0,2000.0,15780.0,1.0,1000.0,0,1200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-08-31,1100.0,0.0,13150.0,1.0,2000.0,0,1100.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-09-30,1200.0,1000.0,31560.0,1.0,0.0,0,1200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-10-31,1200.0,1000.0,10520.0,1.0,1000.0,0,1200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-11-30,1300.0,1000.0,26300.0,1.0,1000.0,1,1270.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2021-12-31,1200.0,2000.0,26300.0,1.0,1000.0,0,1200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-01-31,1400.0,2000.0,52600.0,1.0,2000.0,1,1370.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-02-28,1500.0,0.0,26300.0,1.0,2000.0,1,1470.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-03-31,950.0,1000.0,24985.0,1.0,0.0,1,1025.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-04-30,400.0,1000.0,30245.0,1.0,1000.0,1,565.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-05-31,1350.0,1000.0,26300.0,1.0,1000.0,0,1350.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-06-30,1200.0,1000.0,26300.0,1.0,1000.0,0,1200.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-07-31,1300.0,2000.0,15780.0,1.0,1000.0,0,1300.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-08-31,1650.0,1000.0,28930.0,1.0,2000.0,1,1605.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-09-30,1650.0,2000.0,43395.0,1.0,1000.0,0,1650.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-10-31,650.0,1000.0,38135.0,1.0,2000.0,0,650.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-11-30,900.0,0.0,22355.0,1.0,1000.0,0,900.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2022-12-31,500.0,1000.0,26300.0,1.0,0.0,1,545.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-01-31,850.0,1000.0,7890.0,1.0,1000.0,0,850.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-02-28,1350.0,1000.0,32875.0,1.0,1000.0,0,1350.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-03-31,1350.0,2000.0,42080.0,1.0,1000.0,0,1350.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-04-30,2250.0,2550.0,44710.0,1.0,2000.0,1,1979.9999999999993
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-05-31,1700.0,1000.0,36820.0,1.0,2550.0,0,1700.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-06-30,800.0,1000.0,13150.0,1.0,1000.0,0,800.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-07-31,1550.0,1100.0,24985.0,1.0,1000.0,0,1550.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-08-31,1100.0,1000.0,17095.0,1.0,1100.0,0,1100.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-09-30,1000.0,1000.0,22355.0,1.0,1000.0,0,1000.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-10-31,1750.0,1850.0,19117.5,1.0,1000.0,0,1750.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-11-30,2950.0,2950.0,25490.0,1.0,1850.0,1,2589.999999999999
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2023-12-31,1400.0,2500.0,29313.5,1.0,2950.0,0,1400.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-01-31,1250.0,500.0,33137.0,1.0,2500.0,0,1250.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-02-29,650.0,0.0,19117.5,1.0,500.0,1,755.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-03-31,800.0,1000.0,16568.5,1.0,0.0,0,800.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-04-30,1550.0,2200.0,33137.0,1.0,1000.0,0,1550.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-05-31,950.0,0.0,11470.5,1.0,2200.0,0,950.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-06-30,350.0,500.0,15294.0,1.0,0.0,1,440.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-07-31,700.0,800.0,10196.0,1.0,500.0,0,700.0
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,2024-08-31,800.0,500.0,10196.0,1.0,800.0,0,800.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2020-06-30,943.0,1722.0,39593.4,1.0,,0,943.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2020-07-31,1339.0,1459.0,46792.2,1.0,1722.0,1,1319.2
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2020-08-31,1710.0,1440.0,23396.1,1.0,1459.0,1,1672.8999999999999
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2020-09-30,1550.0,2880.0,41993.0,1.0,1440.0,0,1550.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2020-10-31,1570.0,360.0,45592.4,1.0,2880.0,0,1570.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2020-11-30,2270.0,1800.0,50391.6,1.0,360.0,1,2130.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2020-12-31,1880.0,1800.0,40193.3,1.0,1800.0,0,1880.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-01-31,1720.0,2520.0,49191.8,1.0,1800.0,0,1720.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-02-28,1560.0,720.0,38393.6,1.0,2520.0,0,1560.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-03-31,2460.0,2880.0,21596.4,1.0,720.0,1,2403.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-04-30,2320.0,2520.0,64789.2,1.0,2880.0,0,2320.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-05-31,2420.0,2160.0,31194.8,1.0,2520.0,0,2420.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-06-30,2140.0,2520.0,39593.4,1.0,2160.0,0,2140.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-07-31,1740.0,1440.0,35994.0,1.0,2520.0,0,1740.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-08-31,2260.0,2160.0,21596.4,1.0,1440.0,0,2260.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-09-30,2500.0,3660.0,48591.9,1.0,2160.0,1,2488.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-10-31,1640.0,360.0,46792.2,1.0,3660.0,1,1670.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-11-30,2440.0,2880.0,30594.9,1.0,360.0,0,2440.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2021-12-31,2340.0,2520.0,82786.2,1.0,2880.0,0,2340.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-01-31,2700.0,2520.0,61189.8,1.0,2520.0,1,2640.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-02-28,2340.0,2160.0,28795.2,1.0,2520.0,0,2340.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-03-31,3060.0,3240.0,75587.4,1.0,2160.0,1,2951.9999999999995
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-04-30,3060.0,3600.0,89985.0,1.0,3240.0,0,3060.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-05-31,3060.0,2520.0,34794.2,1.0,3600.0,0,3060.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-06-30,2820.0,2520.0,43192.8,1.0,2520.0,0,2820.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-07-31,2580.0,2520.0,63589.4,1.0,2520.0,0,2580.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-08-31,3560.0,3600.0,41993.0,1.0,2520.0,1,3409.9999999999995
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-09-30,2980.0,3960.0,97183.8,1.0,3600.0,0,2980.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-10-31,3020.0,2520.0,85185.8,1.0,3960.0,0,3020.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-11-30,2620.0,2880.0,79186.8,1.0,2520.0,0,2620.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2022-12-31,1860.0,2880.0,169171.8,1.0,2880.0,1,2076.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-01-31,3180.0,1080.0,35994.0,1.0,2880.0,0,3180.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-02-28,3050.0,4320.0,53991.0,1.0,1080.0,0,3050.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-03-31,3430.0,4320.0,103182.8,1.0,4320.0,1,3355.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-04-30,4070.0,3960.0,126578.9,1.0,4320.0,1,3877.9999999999995
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-05-31,2680.0,1080.0,79186.8,1.0,3960.0,0,2680.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-06-30,2490.0,3240.0,79186.8,1.0,1080.0,0,2490.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-07-31,3080.0,2640.0,32394.6,1.0,3240.0,0,3080.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-08-31,2440.0,1800.0,16797.2,1.0,2640.0,1,2455.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-09-30,1980.0,2640.0,75587.4,1.0,1800.0,1,2118.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-10-31,2520.0,2280.0,39593.4,1.0,2640.0,0,2520.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-11-30,2120.0,1620.0,49191.8,1.0,2280.0,0,2120.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2023-12-31,2200.0,2880.0,53991.0,1.0,1620.0,0,2200.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-01-31,3000.0,3960.0,68388.6,1.0,2880.0,0,3000.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-02-29,1740.0,360.0,68388.6,1.0,3960.0,1,1812.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-03-31,2310.0,2880.0,40193.3,1.0,360.0,0,2310.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-04-30,2990.0,3600.0,135577.4,1.0,2880.0,0,2990.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-05-31,2160.0,720.0,48591.9,1.0,3600.0,0,2160.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-06-30,1850.0,2880.0,107382.1,1.0,720.0,0,1850.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-07-31,2450.0,1800.0,86385.6,1.0,2880.0,0,2450.0
牛碱性成纤维细胞生长因子凝胶,珠海亿胜,2024-08-31,2290.0,2520.0,19196.8,1.0,1800.0,0,2290.0
牛膝,统货,2020-06-30,5.0,10.0,276.0,1.0,0.0,0,5.0
牛膝,统货,2020-07-31,4.0,10.0,552.0,1.0,10.0,1,4.05
牛膝,统货,2020-08-31,4.0,0.0,368.0,1.0,10.0,0,4.0
牛膝,统货,2020-09-30,11.0,10.0,506.0,1.0,0.0,1,10.099999999999998
牛膝,统货,2020-10-31,0.0,0.0,322.0,1.0,10.0,1,0.8
牛膝,统货,2020-11-30,7.0,4.0,92.0,1.0,0.0,0,7.0
牛膝,统货,2020-12-31,8.0,6.0,276.0,0.75,4.0,0,8.0
牛膝,统货,2021-01-31,0.0,2.0,184.0,1.0,6.0,0,0.0
牛膝,统货,2021-02-28,4.0,0.0,0.0,0.25,2.0,0,4.0
牛膝,统货,2021-03-31,6.0,11.0,230.0,0.6,0.0,0,6.0
牛膝,统货,2021-04-30,5.0,6.0,0.0,0.75,11.0,0,5.0
牛膝,统货,2021-05-31,5.0,3.0,184.0,1.0,6.0,0,5.0
牛膝,统货,2021-06-30,4.0,1.0,92.0,1.0,3.0,0,4.0
牛膝,统货,2021-07-31,6.0,9.0,46.0,1.0,1.0,0,6.0
牛膝,统货,2021-08-31,2.0,0.0,92.0,1.0,9.0,1,2.6
牛膝,统货,2021-09-30,10.0,14.0,460.0,0.75,0.0,1,8.799999999999997
牛膝,统货,2021-10-31,0.0,6.0,460.0,1.0,14.0,1,0.6000000000000001
牛膝,统货,2021-11-30,10.0,6.0,368.0,1.0,6.0,0,10.0
牛膝,统货,2021-12-31,4.0,6.0,184.0,1.0,6.0,0,4.0
牛膝,统货,2022-01-31,8.0,5.0,230.0,1.0,6.0,0,8.0
牛膝,统货,2022-02-28,3.0,6.0,368.0,1.0,5.0,0,3.0
牛膝,统货,2022-03-31,3.0,0.0,230.0,1.0,6.0,0,3.0
牛膝,统货,2022-04-30,3.0,0.0,230.0,1.0,0.0,0,3.0
牛膝,统货,2022-05-31,7.0,10.0,322.0,0.8,0.0,0,7.0
牛膝,统货,2022-06-30,6.0,4.0,322.0,1.0,10.0,0,6.0
牛膝,统货,2022-07-31,8.0,7.0,230.0,1.0,4.0,0,8.0
牛膝,统货,2022-08-31,10.0,13.0,276.0,1.0,7.0,1,9.399999999999999
牛膝,统货,2022-09-30,8.0,12.0,276.0,1.0,13.0,0,8.0
牛膝,统货,2022-10-31,6.0,2.0,230.0,1.0,12.0,0,6.0
牛膝,统货,2022-11-30,11.0,13.0,322.0,1.0,2.0,1,10.7
牛膝,统货,2022-12-31,8.0,13.0,552.0,1.0,13.0,0,8.0
牛膝,统货,2023-01-31,8.0,10.0,322.0,1.0,13.0,0,8.0
牛膝,统货,2023-02-28,10.0,4.0,957.0,0.4594271530458199,10.0,0,10.0
牛膝,统货,2023-03-31,8.0,4.0,261.0,0.08810717870976115,4.0,0,8.0
牛膝,统货,2023-04-30,8.0,11.0,696.0,0.07644636256007623,4.0,0,8.0
牛膝,统货,2023-05-31,10.0,10.0,609.0,0.13990700920250992,11.0,0,10.0
牛膝,统货,2023-06-30,6.0,5.0,87.0,0.10086286133823595,10.0,1,6.6
牛膝,统货,2023-07-31,8.0,10.0,696.0,0.2774348839260374,5.0,0,8.0
牛膝,统货,2023-08-31,6.0,10.0,1044.0,0.5058517574789,10.0,0,6.0
牛膝,统货,2023-09-30,12.0,20.0,174.0,0.22306983077099238,10.0,1,11.399999999999999
牛膝,统货,2023-10-31,11.0,10.0,1914.0,0.5122953766872694,20.0,0,11.0
牛膝,统货,2023-11-30,24.0,20.0,696.0,0.3285318930115435,10.0,1,20.39999999999999
牛膝,统货,2023-12-31,17.0,10.0,1218.0,0.2982078571268298,20.0,0,17.0
牛膝,统货,2024-01-31,8.0,0.0,87.0,0.11711250442836481,10.0,0,8.0
牛膝,统货,2024-02-29,0.0,0.0,0.0,0.0,0.0,1,1.8000000000000003
牛膝,统货,2024-03-31,0.0,0.0,0.0,0.0,0.0,0,0.0
牛膝,统货,2024-04-30,0.0,0.0,0.0,0.0,0.0,0,0.0
牛膝,统货,2024-05-31,0.0,0.0,0.0,0.0,0.0,0,0.0
牛膝,统货,2024-06-30,0.0,0.0,0.0,0.0,0.0,0,0.0
牛膝,统货,2024-07-31,0.0,0.0,0.0,0.0,0.0,0,0.0
牛膝,统货,2024-08-31,0.0,0.0,0.0,0.0,0.0,0,0.0
牡丹皮,统货,2020-06-30,5.0,8.0,396.0,1.0,0.0,0,5.0
牡丹皮,统货,2020-07-31,6.0,10.0,660.0,0.75,8.0,1,5.95
牡丹皮,统货,2020-08-31,6.0,0.0,264.0,1.0,10.0,0,6.0
牡丹皮,统货,2020-09-30,8.0,14.0,660.0,1.0,0.0,1,7.699999999999999
牡丹皮,统货,2020-10-31,6.0,8.0,792.0,1.0,14.0,0,6.0
牡丹皮,统货,2020-11-30,12.0,10.0,396.0,1.0,8.0,1,11.0
牡丹皮,统货,2020-12-31,8.0,10.0,0.0,0.75,10.0,0,8.0
牡丹皮,统货,2021-01-31,8.0,6.0,660.0,1.0,10.0,0,8.0
牡丹皮,统货,2021-02-28,2.0,0.0,396.0,1.0,6.0,1,3.2
牡丹皮,统货,2021-03-31,12.0,12.0,0.0,0.8,0.0,0,12.0
牡丹皮,统货,2021-04-30,6.0,10.0,264.0,1.0,12.0,0,6.0
牡丹皮,统货,2021-05-31,6.0,0.0,396.0,1.0,10.0,0,6.0
牡丹皮,统货,2021-06-30,2.0,0.0,132.0,1.0,0.0,0,2.0
牡丹皮,统货,2021-07-31,6.0,8.0,132.0,0.75,0.0,0,6.0
牡丹皮,统货,2021-08-31,8.0,8.0,0.0,0.8,8.0,0,8.0
牡丹皮,统货,2021-09-30,10.0,20.0,132.0,0.75,8.0,0,10.0
牡丹皮,统货,2021-10-31,4.0,0.0,528.0,1.0,20.0,0,4.0
牡丹皮,统货,2021-11-30,6.0,12.0,660.0,1.0,0.0,0,6.0
牡丹皮,统货,2021-12-31,2.0,0.0,528.0,1.0,12.0,0,2.0
牡丹皮,统货,2022-01-31,8.0,10.0,660.0,1.0,0.0,0,8.0
牡丹皮,统货,2022-02-28,6.0,6.0,264.0,1.0,10.0,0,6.0
牡丹皮,统货,2022-03-31,6.0,6.0,264.0,1.0,6.0,0,6.0
牡丹皮,统货,2022-04-30,8.0,0.0,396.0,1.0,6.0,0,8.0
牡丹皮,统货,2022-05-31,12.0,20.0,264.0,1.0,0.0,1,10.799999999999997
牡丹皮,统货,2022-06-30,7.0,10.0,330.0,1.0,20.0,0,7.0
牡丹皮,统货,2022-07-31,10.0,3.0,330.0,1.0,10.0,0,10.0
牡丹皮,统货,2022-08-31,18.0,20.0,528.0,0.8,3.0,1,16.199999999999996
牡丹皮,统货,2022-09-30,9.0,10.0,858.0,1.0,20.0,0,9.0
牡丹皮,统货,2022-10-31,7.0,10.0,396.0,1.0,10.0,0,7.0
牡丹皮,统货,2022-11-30,11.0,5.0,396.0,1.0,10.0,0,11.0
牡丹皮,统货,2022-12-31,8.0,10.0,528.0,1.0,5.0,0,8.0
牡丹皮,统货,2023-01-31,10.0,10.0,726.0,1.0,10.0,0,10.0
牡丹皮,统货,2023-02-28,13.0,11.0,198.0,0.2737461300309597,10.0,0,13.0
牡丹皮,统货,2023-03-31,18.0,17.0,396.0,0.04734922312668255,11.0,1,16.499999999999996
牡丹皮,统货,2023-04-30,13.0,23.0,396.0,0.0995171137499128,17.0,0,13.0
牡丹皮,统货,2023-05-31,20.0,14.0,660.0,0.20952422638136015,23.0,1,19.4
牡丹皮,统货,2023-06-30,16.0,20.0,462.0,0.22701059870596496,14.0,0,16.0
牡丹皮,统货,2023-07-31,14.0,10.0,792.0,0.3331623141306238,20.0,0,14.0
牡丹皮,统货,2023-08-31,17.0,12.0,462.0,0.4373018047997494,10.0,0,17.0
牡丹皮,统货,2023-09-30,16.0,15.0,132.0,0.05190693335263505,12.0,0,16.0
牡丹皮,统货,2023-10-31,12.0,9.0,0.0,0.0715338787789655,15.0,1,12.3
牡丹皮,统货,2023-11-30,4.0,9.0,0.0,0.0,9.0,1,6.4
牡丹皮,统货,2023-12-31,15.0,12.0,330.0,0.09944579662041447,9.0,0,15.0
牡丹皮,统货,2024-01-31,2.0,0.0,0.0,0.02222222222222222,12.0,1,2.6
牡丹皮,统货,2024-02-29,0.0,0.0,0.0,0.0,0.0,1,0.6000000000000001
牡丹皮,统货,2024-03-31,0.0,0.0,0.0,0.0,0.0,0,0.0
牡丹皮,统货,2024-04-30,0.0,0.0,0.0,0.0,0.0,0,0.0
牡丹皮,统货,2024-05-31,0.0,0.0,0.0,0.0,0.0,0,0.0
牡丹皮,统货,2024-06-30,0.0,0.0,0.0,0.0,0.0,0,0.0
牡丹皮,统货,2024-07-31,0.0,0.0,0.0,0.0,0.0,0,0.0
牡丹皮,统货,2024-08-31,0.0,0.0,0.0,0.0,0.0,0,0.0
独一味胶囊,康县独一味,2018-01-31,1340.0,1680.0,43380.0,1.0,,0,1340.0
独一味胶囊,康县独一味,2018-02-28,1300.0,720.0,31089.0,1.0,1680.0,1,1302.0
独一味胶囊,康县独一味,2018-03-31,1250.0,1680.0,11929.5,1.0,720.0,1,1255.0
独一味胶囊,康县独一味,2018-04-30,1870.0,1440.0,33619.5,1.0,1680.0,1,1790.4999999999998
独一味胶囊,康县独一味,2018-05-31,1390.0,1150.0,15544.5,1.0,1440.0,0,1390.0
独一味胶囊,康县独一味,2018-06-30,1010.0,1920.0,46633.5,1.0,1150.0,1,1070.0
独一味胶囊,康县独一味,2018-07-31,2020.0,1680.0,25666.5,1.0,1920.0,1,1975.0
独一味胶囊,康县独一味,2018-08-31,1670.0,1680.0,23859.0,1.0,1680.0,0,1670.0
独一味胶囊,康县独一味,2018-09-30,1830.0,1920.0,13737.0,1.0,1680.0,0,1830.0
独一味胶囊,康县独一味,2018-10-31,1300.0,960.0,25666.5,1.0,1920.0,0,1300.0
独一味胶囊,康县独一味,2018-11-30,2070.0,1920.0,30727.5,1.0,960.0,1,2055.0
独一味胶囊,康县独一味,2018-12-31,2310.0,2880.0,16629.0,1.0,1920.0,1,2238.0
独一味胶囊,康县独一味,2019-01-31,2690.0,3360.0,47718.0,1.0,2880.0,1,2575.9999999999995
独一味胶囊,康县独一味,2019-02-28,1560.0,720.0,26028.0,1.0,3360.0,0,1560.0
独一味胶囊,康县独一味,2019-03-31,2400.0,2880.0,26028.0,1.0,720.0,0,2400.0
独一味胶囊,康县独一味,2019-04-30,2640.0,2640.0,26028.0,1.0,2880.0,0,2640.0
独一味胶囊,康县独一味,2019-05-31,1920.0,1680.0,26028.0,1.0,2640.0,0,1920.0
独一味胶囊,康县独一味,2019-06-30,1920.0,2160.0,43380.0,1.0,1680.0,0,1920.0
独一味胶囊,康县独一味,2019-07-31,1920.0,1680.0,34704.0,1.0,2160.0,0,1920.0
独一味胶囊,康县独一味,2019-08-31,1440.0,1080.0,21690.0,1.0,1680.0,1,1476.0
独一味胶囊,康县独一味,2019-09-30,1920.0,2160.0,21690.0,1.0,1080.0,0,1920.0
独一味胶囊,康县独一味,2019-10-31,1800.0,1440.0,13014.0,1.0,2160.0,0,1800.0
独一味胶囊,康县独一味,2019-11-30,1200.0,1680.0,26028.0,1.0,1440.0,1,1272.0
独一味胶囊,康县独一味,2019-12-31,3380.0,3120.0,32173.5,1.0,1680.0,1,2941.999999999999
独一味胶囊,康县独一味,2020-01-31,2100.0,3120.0,63262.5,1.0,3120.0,0,2100.0
独一味胶囊,康县独一味,2020-02-29,0.0,0.0,62178.0,1.0,3120.0,1,360.00000000000006
独一味胶囊,康县独一味,2020-03-31,1830.0,1440.0,24943.5,1.0,0.0,0,1830.0
独一味胶囊,康县独一味,2020-04-30,2030.0,1680.0,19159.5,1.0,1440.0,0,2030.0
独一味胶囊,康县独一味,2020-05-31,2340.0,3360.0,31812.0,1.0,1680.0,0,2340.0
独一味胶囊,康县独一味,2020-06-30,2602.0,3840.0,39765.0,1.0,3360.0,0,2602.0
独一味胶囊,康县独一味,2020-07-31,3520.0,3600.0,27112.5,1.0,3840.0,1,3244.5999999999995
独一味胶囊,康县独一味,2020-08-31,4590.0,5040.0,57117.0,1.0,3600.0,1,4268.999999999999
独一味胶囊,康县独一味,2020-09-30,4020.0,4800.0,83506.5,1.0,5040.0,0,4020.0
独一味胶囊,康县独一味,2020-10-31,3060.0,2160.0,50971.5,1.0,4800.0,0,3060.0
