start_date,减少数量,增加数量,期初金额(进价),期初金额占比,药品名称,厂家,previous_增加数量
2024-04-30,0.0,0.0,0.0,1.0,特立氟胺片,赛诺菲,0.0
2024-05-31,0.0,0.0,0.0,1.0,特立氟胺片,赛诺菲,0.0
2024-06-30,0.0,0.0,0.0,1.0,特立氟胺片,赛诺菲,0.0
2024-07-31,0.0,0.0,0.0,1.0,特立氟胺片,赛诺菲,0.0
2024-08-31,0.0,0.0,0.0,1.0,特立氟胺片,赛诺菲,0.0
2020-06-30,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,
2020-07-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2020-08-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2020-09-30,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2020-10-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2020-11-30,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2020-12-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-01-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-02-28,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-03-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-04-30,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-05-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-06-30,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-07-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-08-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-09-30,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-10-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-11-30,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2021-12-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2022-01-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2022-02-28,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2022-03-31,0.0,0.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2022-04-30,700.0,1000.0,0.0,0.0,环泊酚注射液,辽海思科,0.0
2022-05-31,1700.0,1500.0,42400.0,1.0,环泊酚注射液,辽海思科,1000.0
2022-06-30,3200.0,3600.0,53000.0,1.0,环泊酚注射液,辽海思科,1500.0
2022-07-31,2500.0,2000.0,53000.0,1.0,环泊酚注射液,辽海思科,3600.0
2022-08-31,5000.0,6000.0,0.0,0.6,环泊酚注射液,辽海思科,2000.0
2022-09-30,3000.0,4000.0,106000.0,1.0,环泊酚注射液,辽海思科,6000.0
2022-10-31,3460.0,3000.0,5300.0,1.0,环泊酚注射液,辽海思科,4000.0
2022-11-30,2720.0,2000.0,155820.0,1.0,环泊酚注射液,辽海思科,3000.0
2022-12-31,2030.0,4200.0,242740.0,1.0,环泊酚注射液,辽海思科,2000.0
2023-01-31,5150.0,2600.0,290440.0,1.0,环泊酚注射液,辽海思科,4200.0
2023-02-28,5840.0,7000.0,275600.0,1.0,环泊酚注射液,辽海思科,2600.0
2023-03-31,1700.0,2700.0,275600.0,1.0,环泊酚注射液,辽海思科,7000.0
2023-04-30,0.0,0.0,275600.0,1.0,环泊酚注射液,辽海思科,2700.0
2023-05-31,0.0,0.0,275600.0,1.0,环泊酚注射液,辽海思科,0.0
2023-06-30,2000.0,0.0,275600.0,1.0,环泊酚注射液,辽海思科,0.0
2023-07-31,8100.0,11500.0,254400.0,0.8,环泊酚注射液,辽海思科,0.0
2023-08-31,7300.0,5100.0,63600.0,1.0,环泊酚注射液,辽海思科,11500.0
2020-06-30,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,
2020-07-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2020-08-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2020-09-30,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2020-10-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2020-11-30,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2020-12-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-01-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-02-28,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-03-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-04-30,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-05-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-06-30,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-07-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-08-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-09-30,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-10-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-11-30,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2021-12-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2022-01-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2022-02-28,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2022-03-31,0.0,0.0,0.0,1.0,环硅酸锆钠散,阿斯利康,0.0
2022-04-30,16.0,52.0,941.49,1.0,环硅酸锆钠散,阿斯利康,0.0
2022-05-31,128.0,92.0,9728.73,1.0,环硅酸锆钠散,阿斯利康,52.0
2022-06-30,60.0,60.0,0.0,1.0,环硅酸锆钠散,阿斯利康,92.0
2022-07-31,180.0,180.0,22595.76,1.0,环硅酸锆钠散,阿斯利康,60.0
2022-08-31,128.0,180.0,33893.64,1.0,环硅酸锆钠散,阿斯利康,180.0
2022-09-30,160.0,180.0,33893.64,1.0,环硅酸锆钠散,阿斯利康,180.0
2022-10-31,156.0,108.0,22595.76,1.0,环硅酸锆钠散,阿斯利康,180.0
2022-11-30,132.0,216.0,11297.88,1.0,环硅酸锆钠散,阿斯利康,108.0
2022-12-31,82.0,0.0,19457.46,1.0,环硅酸锆钠散,阿斯利康,216.0
2023-01-31,164.0,288.0,58372.38,1.0,环硅酸锆钠散,阿斯利康,0.0
2023-02-28,46.0,0.0,32638.32,1.0,环硅酸锆钠散,阿斯利康,288.0
2023-03-31,128.0,288.0,100425.6,1.0,环硅酸锆钠散,阿斯利康,0.0
2023-04-30,120.0,0.0,45191.52,1.0,环硅酸锆钠散,阿斯利康,288.0
2023-05-31,180.0,216.0,22595.76,1.0,环硅酸锆钠散,阿斯利康,0.0
2023-06-30,180.0,72.0,22595.76,1.0,环硅酸锆钠散,阿斯利康,216.0
2023-07-31,348.0,312.0,41111.73,1.0,环硅酸锆钠散,阿斯利康,72.0
2023-08-31,144.0,216.0,47074.5,1.0,环硅酸锆钠散,阿斯利康,312.0
2023-09-30,228.0,192.0,0.0,1.0,环硅酸锆钠散,阿斯利康,216.0
2023-10-31,187.0,203.0,22595.76,1.0,环硅酸锆钠散,阿斯利康,192.0
2023-11-30,232.0,216.0,22595.76,1.0,环硅酸锆钠散,阿斯利康,203.0
2023-12-31,154.0,216.0,42053.22,1.0,环硅酸锆钠散,阿斯利康,216.0
2024-01-31,334.0,288.0,19457.46,1.0,环硅酸锆钠散,阿斯利康,216.0
2024-02-29,232.0,180.0,30755.34,1.0,环硅酸锆钠散,阿斯利康,288.0
2024-03-31,164.0,180.0,30755.34,1.0,环硅酸锆钠散,阿斯利康,180.0
2024-04-30,262.0,390.0,56489.4,1.0,环硅酸锆钠散,阿斯利康,180.0
2024-05-31,360.0,216.0,33893.64,1.0,环硅酸锆钠散,阿斯利康,390.0
2024-06-30,288.0,288.0,33893.64,1.0,环硅酸锆钠散,阿斯利康,216.0
2024-07-31,353.0,396.0,13494.69,1.0,环硅酸锆钠散,阿斯利康,288.0
2024-08-31,187.0,252.0,33893.64,1.0,环硅酸锆钠散,阿斯利康,396.0
2018-01-31,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,
2018-02-28,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-03-31,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-04-30,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-05-31,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-06-30,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-07-31,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-08-31,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-09-30,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-10-31,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-11-30,0.0,0.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2018-12-31,17.0,32.0,0.0,1.0,瑞戈非尼片,拜耳,0.0
2019-01-31,44.0,55.0,235984.0,1.0,瑞戈非尼片,拜耳,32.0
2019-02-28,25.0,0.0,115248.0,1.0,瑞戈非尼片,拜耳,55.0
2019-03-31,20.0,29.0,164640.0,1.0,瑞戈非尼片,拜耳,0.0
2019-04-30,30.0,40.0,192080.0,1.0,瑞戈非尼片,拜耳,29.0
2019-05-31,11.0,20.0,104272.0,1.0,瑞戈非尼片,拜耳,40.0
2019-06-30,29.0,0.0,71344.0,1.0,瑞戈非尼片,拜耳,20.0
2019-07-31,35.0,48.0,126224.0,1.0,瑞戈非尼片,拜耳,0.0
2019-08-31,13.0,16.0,131712.0,1.0,瑞戈非尼片,拜耳,48.0
2019-09-30,32.0,40.0,131712.0,1.0,瑞戈非尼片,拜耳,16.0
2019-10-31,32.0,32.0,148176.0,1.0,瑞戈非尼片,拜耳,40.0
2019-11-30,24.0,0.0,54880.0,1.0,瑞戈非尼片,拜耳,32.0
2019-12-31,39.0,76.0,82320.0,1.0,瑞戈非尼片,拜耳,0.0
2020-01-31,35.0,48.0,219520.0,1.0,瑞戈非尼片,拜耳,76.0
2020-02-29,15.0,0.0,164640.0,1.0,瑞戈非尼片,拜耳,48.0
2020-03-31,5.0,0.0,109760.0,1.0,瑞戈非尼片,拜耳,0.0
2020-04-30,26.0,32.0,82320.0,1.0,瑞戈非尼片,拜耳,0.0
2020-05-31,23.0,0.0,60368.0,1.0,瑞戈非尼片,拜耳,32.0
2020-06-30,50.0,67.0,93296.0,1.0,瑞戈非尼片,拜耳,0.0
2020-07-31,26.0,24.0,131712.0,1.0,瑞戈非尼片,拜耳,67.0
2020-08-31,50.0,72.0,120736.0,1.0,瑞戈非尼片,拜耳,24.0
2020-09-30,36.0,48.0,301840.0,1.0,瑞戈非尼片,拜耳,72.0
2020-10-31,30.0,8.0,109760.0,1.0,瑞戈非尼片,拜耳,48.0
2020-11-30,42.0,34.0,10976.0,1.0,瑞戈非尼片,拜耳,8.0
2020-12-31,48.0,48.0,230496.0,1.0,瑞戈非尼片,拜耳,34.0
2021-01-31,31.0,65.0,137200.0,1.0,瑞戈非尼片,拜耳,48.0
2021-02-28,50.4,58.42,279888.0,1.0,瑞戈非尼片,拜耳,65.0
2021-03-31,118.02,86.0,144883.2,1.0,瑞戈非尼片,拜耳,58.42
2021-04-30,64.0,54.0,135224.32,1.0,瑞戈非尼片,拜耳,86.0
2021-05-31,40.0,34.0,77271.04,1.0,瑞戈非尼片,拜耳,54.0
2021-06-30,26.0,34.0,120736.0,1.0,瑞戈非尼片,拜耳,34.0
2021-07-31,48.0,40.0,115906.56,1.0,瑞戈非尼片,拜耳,34.0
2021-08-31,54.0,56.0,67612.16,1.0,瑞戈非尼片,拜耳,40.0
2021-09-30,45.0,100.0,333231.36,1.0,瑞戈非尼片,拜耳,56.0
2021-10-31,29.0,0.0,193177.6,1.0,瑞戈非尼片,拜耳,100.0
2021-11-30,48.0,48.0,193177.6,1.0,瑞戈非尼片,拜耳,0.0
2021-12-31,32.0,16.0,115906.56,1.0,瑞戈非尼片,拜耳,48.0
2022-01-31,24.0,20.0,96588.8,1.0,瑞戈非尼片,拜耳,16.0
2022-02-28,68.0,72.0,38635.52,1.0,瑞戈非尼片,拜耳,20.0
2022-03-31,24.0,16.0,154542.08,1.0,瑞戈非尼片,拜耳,72.0
2022-04-30,16.0,16.0,38635.52,1.0,瑞戈非尼片,拜耳,16.0
2022-05-31,56.0,64.0,154542.08,1.0,瑞戈非尼片,拜耳,16.0
2022-06-30,32.0,52.0,96588.8,1.0,瑞戈非尼片,拜耳,64.0
2022-07-31,8.0,0.0,173859.84,1.0,瑞戈非尼片,拜耳,52.0
2022-08-31,40.0,12.0,77271.04,1.0,瑞戈非尼片,拜耳,0.0
2022-09-30,24.0,16.0,77271.04,1.0,瑞戈非尼片,拜耳,12.0
2022-10-31,40.0,56.0,115906.56,1.0,瑞戈非尼片,拜耳,16.0
2022-11-30,56.0,56.0,115906.56,1.0,瑞戈非尼片,拜耳,56.0
2022-12-31,32.0,24.0,77271.04,1.0,瑞戈非尼片,拜耳,56.0
2023-01-31,32.0,64.0,231813.12,1.0,瑞戈非尼片,拜耳,24.0
2023-02-28,32.0,32.0,77271.04,1.0,瑞戈非尼片,拜耳,64.0
2023-03-31,40.0,24.0,77271.04,1.0,瑞戈非尼片,拜耳,32.0
2023-04-30,40.0,32.0,115906.56,1.0,瑞戈非尼片,拜耳,24.0
2023-05-31,32.0,24.0,115906.56,1.0,瑞戈非尼片,拜耳,32.0
2023-06-30,24.0,64.0,77271.04,1.0,瑞戈非尼片,拜耳,24.0
2023-07-31,40.0,16.0,115906.56,1.0,瑞戈非尼片,拜耳,64.0
2023-08-31,32.0,32.0,115906.56,1.0,瑞戈非尼片,拜耳,16.0
2023-09-30,40.0,24.0,115906.56,1.0,瑞戈非尼片,拜耳,32.0
2023-10-31,32.0,32.0,77271.04,1.0,瑞戈非尼片,拜耳,24.0
2023-11-30,32.0,56.0,38635.52,1.0,瑞戈非尼片,拜耳,32.0
2023-12-31,32.0,0.0,38635.52,1.0,瑞戈非尼片,拜耳,56.0
2024-01-31,72.0,88.0,154542.08,1.0,瑞戈非尼片,拜耳,0.0
2024-02-29,16.0,24.0,154542.08,1.0,瑞戈非尼片,拜耳,88.0
2024-03-31,37.0,20.0,96588.8,1.0,瑞戈非尼片,拜耳,24.0
2024-04-30,45.0,86.0,135224.32,1.0,瑞戈非尼片,拜耳,20.0
2024-05-31,48.0,20.0,173859.84,1.0,瑞戈非尼片,拜耳,86.0
2024-06-30,48.0,80.0,96588.8,1.0,瑞戈非尼片,拜耳,20.0
2024-07-31,24.0,0.0,212495.36,1.0,瑞戈非尼片,拜耳,80.0
2024-08-31,32.0,42.0,260789.76,1.0,瑞戈非尼片,拜耳,0.0
2020-06-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,
2020-07-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2020-08-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2020-09-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2020-10-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2020-11-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2020-12-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-01-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-02-28,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-03-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-04-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-05-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-06-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-07-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-08-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-09-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-10-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-11-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2021-12-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-01-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-02-28,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-03-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-04-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-05-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-06-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-07-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-08-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-09-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-10-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-11-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2022-12-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-01-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-02-28,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-03-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-04-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-05-31,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-06-30,0.0,0.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-07-31,3.0,11.0,41352.0,1.0,瑞派替尼片,Bend Research,0.0
2023-08-31,0.0,0.0,41352.0,1.0,瑞派替尼片,Bend Research,11.0
2023-09-30,14.0,15.0,46521.0,1.0,瑞派替尼片,Bend Research,0.0
2023-10-31,3.0,0.0,31014.0,1.0,瑞派替尼片,Bend Research,15.0
2023-11-30,12.0,16.0,0.0,1.0,瑞派替尼片,Bend Research,0.0
2023-12-31,0.0,0.0,51690.0,1.0,瑞派替尼片,Bend Research,16.0
2024-01-31,20.0,18.0,67197.0,1.0,瑞派替尼片,Bend Research,0.0
2024-02-29,18.0,15.0,0.0,1.0,瑞派替尼片,Bend Research,18.0
2024-03-31,10.0,16.0,5169.0,1.0,瑞派替尼片,Bend Research,15.0
2024-04-30,10.0,18.0,98211.0,1.0,瑞派替尼片,Bend Research,16.0
2024-05-31,11.0,2.0,51690.0,1.0,瑞派替尼片,Bend Research,18.0
2024-06-30,25.0,28.0,67197.0,1.0,瑞派替尼片,Bend Research,2.0
2024-07-31,33.0,35.0,77535.0,1.0,瑞派替尼片,Bend Research,28.0
2024-08-31,32.0,23.0,87873.0,1.0,瑞派替尼片,Bend Research,35.0
2020-06-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,
2020-07-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2020-08-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2020-09-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2020-10-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2020-11-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2020-12-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-01-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-02-28,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-03-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-04-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-05-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-06-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-07-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-08-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-09-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-10-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-11-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2021-12-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-01-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-02-28,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-03-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-04-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-05-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-06-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-07-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-08-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-09-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-10-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-11-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2022-12-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-01-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-02-28,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-03-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-04-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-05-31,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-06-30,0.0,0.0,0.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-07-31,44.0,70.0,59220.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2023-08-31,36.0,10.0,118440.0,1.0,瑞维鲁胺片,江苏恒瑞,70.0
2023-09-30,30.0,40.0,165816.0,1.0,瑞维鲁胺片,江苏恒瑞,10.0
2023-10-31,30.0,30.0,118440.0,1.0,瑞维鲁胺片,江苏恒瑞,40.0
2023-11-30,50.0,70.0,207270.0,1.0,瑞维鲁胺片,江苏恒瑞,30.0
2023-12-31,55.0,40.0,148050.0,1.0,瑞维鲁胺片,江苏恒瑞,70.0
2024-01-31,62.0,87.0,355320.0,1.0,瑞维鲁胺片,江苏恒瑞,40.0
2024-02-29,20.0,0.0,177660.0,1.0,瑞维鲁胺片,江苏恒瑞,87.0
2024-03-31,39.0,41.0,88830.0,1.0,瑞维鲁胺片,江苏恒瑞,0.0
2024-04-30,65.0,58.0,118440.0,1.0,瑞维鲁胺片,江苏恒瑞,41.0
2024-05-31,49.0,50.0,65142.0,1.0,瑞维鲁胺片,江苏恒瑞,58.0
2024-06-30,30.0,25.0,124362.0,1.0,瑞维鲁胺片,江苏恒瑞,50.0
2024-07-31,71.0,80.0,65142.0,1.0,瑞维鲁胺片,江苏恒瑞,25.0
2024-08-31,47.0,42.0,118440.0,1.0,瑞维鲁胺片,江苏恒瑞,80.0
2020-06-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,
2020-07-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2020-08-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2020-09-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2020-10-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2020-11-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2020-12-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-01-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-02-28,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-03-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-04-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-05-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-06-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-07-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-08-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-09-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-10-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-11-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2021-12-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-01-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-02-28,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-03-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-04-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-05-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-06-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-07-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-08-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-09-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-10-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-11-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2022-12-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2023-01-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2023-02-28,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2023-03-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2023-04-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2023-05-31,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2023-06-30,0.0,0.0,0.0,1.0,甘露特钠胶囊,上海绿谷,0.0
2023-07-31,114.0,362.0,73432.8,1.0,甘露特钠胶囊,上海绿谷,0.0
