药品名称,厂家,start_date,end_date,减少数量,增加数量,期初金额(进价),期初金额占比,previous_增加数量
甲磺酸阿美替尼片,苏豪森,2022-06-13,2022-06-19,44.0,100.0,154880.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-06-20,2022-06-26,30.0,0.0,352000.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2022-06-27,2022-07-03,35.0,0.0,246400.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-07-04,2022-07-10,35.0,100.0,123200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-07-11,2022-07-17,25.0,0.0,352000.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2022-07-18,2022-07-24,20.0,0.0,264000.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-07-25,2022-07-31,35.0,0.0,193600.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-08-01,2022-08-07,40.0,100.0,70400.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-08-08,2022-08-14,10.0,0.0,281600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2022-08-15,2022-08-21,20.0,0.0,246400.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-08-22,2022-08-28,70.0,100.0,176000.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-08-29,2022-09-04,40.0,0.0,281600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2022-09-05,2022-09-11,60.0,100.0,140800.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-09-12,2022-09-18,25.0,80.0,281600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2022-09-19,2022-09-25,30.0,0.0,475200.0,1.0,80.0
甲磺酸阿美替尼片,苏豪森,2022-09-26,2022-10-02,70.0,0.0,369600.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-10-03,2022-10-09,0.0,0.0,123200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-10-10,2022-10-16,35.0,100.0,123200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-10-17,2022-10-23,30.0,0.0,352000.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2022-10-24,2022-10-30,10.0,0.0,246400.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-10-31,2022-11-06,40.0,0.0,211200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-11-07,2022-11-13,40.0,200.0,70400.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-11-14,2022-11-20,35.0,0.0,633600.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2022-11-21,2022-11-27,30.0,0.0,510400.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-11-28,2022-12-04,40.0,0.0,404800.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-12-05,2022-12-11,95.0,150.0,264000.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-12-12,2022-12-18,30.0,0.0,457600.0,1.0,150.0
甲磺酸阿美替尼片,苏豪森,2022-12-19,2022-12-25,30.0,150.0,352000.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2022-12-26,2023-01-01,40.0,0.0,774400.0,1.0,150.0
甲磺酸阿美替尼片,苏豪森,2023-01-02,2023-01-08,50.0,30.0,633600.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-01-09,2023-01-15,20.0,0.0,563200.0,1.0,30.0
甲磺酸阿美替尼片,苏豪森,2023-01-16,2023-01-22,40.0,0.0,492800.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-01-23,2023-01-29,0.0,0.0,352000.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-01-30,2023-02-05,40.0,0.0,352000.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-02-06,2023-02-12,30.0,0.0,211200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-02-13,2023-02-19,0.0,100.0,105600.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-02-20,2023-02-26,30.0,0.0,457600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-02-27,2023-03-05,122.0,152.0,352000.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-03-06,2023-03-12,282.0,222.0,262080.0,1.0,152.0
甲磺酸阿美替尼片,苏豪森,2023-03-13,2023-03-19,60.0,0.0,141120.0,1.0,222.0
甲磺酸阿美替尼片,苏豪森,2023-03-20,2023-03-26,10.0,0.0,20160.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-03-27,2023-04-02,50.0,200.0,0.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-04-03,2023-04-09,75.0,0.0,302400.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2023-04-10,2023-04-16,75.0,0.0,151200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-04-17,2023-04-23,40.0,40.0,0.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-04-24,2023-04-30,100.0,200.0,0.0,1.0,40.0
甲磺酸阿美替尼片,苏豪森,2023-05-01,2023-05-07,20.0,0.0,201600.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2023-05-08,2023-05-14,30.0,100.0,161280.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-05-15,2023-05-21,70.0,0.0,302400.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-05-22,2023-05-28,80.0,100.0,161280.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-05-29,2023-06-04,80.0,130.0,201600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-06-05,2023-06-11,60.0,0.0,302400.0,1.0,130.0
甲磺酸阿美替尼片,苏豪森,2023-06-12,2023-06-18,70.0,0.0,181440.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-06-19,2023-06-25,120.0,100.0,40320.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-06-26,2023-07-02,105.0,200.0,0.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-07-03,2023-07-09,20.0,0.0,191520.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2023-07-10,2023-07-16,100.0,100.0,151200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-07-17,2023-07-23,75.0,0.0,151200.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-07-24,2023-07-30,130.0,200.0,0.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-07-31,2023-08-06,95.0,100.0,141120.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2023-08-07,2023-08-13,75.0,200.0,151200.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-08-14,2023-08-20,105.0,0.0,403200.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2023-08-21,2023-08-27,65.0,100.0,191520.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-08-28,2023-09-03,80.0,100.0,262080.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-09-04,2023-09-10,50.0,0.0,302400.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-09-11,2023-09-17,40.0,100.0,201600.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-09-18,2023-09-24,110.0,100.0,322560.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-09-25,2023-10-01,100.0,100.0,302400.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-10-02,2023-10-08,20.0,0.0,302400.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-10-09,2023-10-15,50.0,0.0,262080.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-10-16,2023-10-22,80.0,0.0,161280.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-10-23,2023-10-29,105.0,300.0,0.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-10-30,2023-11-05,65.0,0.0,393120.0,1.0,300.0
甲磺酸阿美替尼片,苏豪森,2023-11-06,2023-11-12,65.0,200.0,262080.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-11-13,2023-11-19,55.0,0.0,534240.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2023-11-20,2023-11-26,75.0,100.0,423360.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-11-27,2023-12-03,120.0,0.0,473760.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-12-04,2023-12-10,115.0,0.0,231840.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-12-11,2023-12-17,100.0,100.0,0.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2023-12-18,2023-12-24,150.0,200.0,0.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2023-12-25,2023-12-31,50.0,300.0,100800.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-01-01,2024-01-07,100.0,0.0,604800.0,1.0,300.0
甲磺酸阿美替尼片,苏豪森,2024-01-08,2024-01-14,100.0,100.0,403200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-01-15,2024-01-21,5.0,0.0,403200.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-01-22,2024-01-28,95.0,0.0,393120.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-01-29,2024-02-04,100.0,0.0,201600.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-02-05,2024-02-11,60.0,200.0,0.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-02-12,2024-02-18,0.0,0.0,282240.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-02-19,2024-02-25,90.0,0.0,282240.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-02-26,2024-03-03,150.0,100.0,100800.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-03-04,2024-03-10,0.0,100.0,0.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-03-11,2024-03-17,190.0,200.0,201600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-03-18,2024-03-24,50.0,0.0,221760.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-03-25,2024-03-31,100.0,200.0,120960.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-04-01,2024-04-07,120.0,100.0,322560.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-04-08,2024-04-14,120.0,50.0,282240.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-04-15,2024-04-21,0.0,200.0,141120.0,1.0,50.0
甲磺酸阿美替尼片,苏豪森,2024-04-22,2024-04-28,100.0,100.0,544320.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-04-29,2024-05-05,40.0,0.0,544320.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-05-06,2024-05-12,100.0,0.0,463680.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-05-13,2024-05-19,100.0,100.0,262080.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-05-20,2024-05-26,50.0,200.0,262080.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-05-27,2024-06-02,120.0,0.0,564480.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-06-03,2024-06-09,150.0,200.0,322560.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-06-10,2024-06-16,70.0,0.0,423360.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-06-17,2024-06-23,140.0,100.0,282240.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-06-24,2024-06-30,0.0,200.0,201600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-07-01,2024-07-07,100.0,0.0,604800.0,1.0,200.0
甲磺酸阿美替尼片,苏豪森,2024-07-08,2024-07-14,100.0,0.0,403200.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-07-15,2024-07-21,40.0,100.0,201600.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-07-22,2024-07-28,20.0,0.0,322560.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-07-29,2024-08-04,140.0,100.0,282240.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-08-05,2024-08-11,0.0,100.0,201600.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-08-12,2024-08-18,200.0,0.0,403200.0,1.0,100.0
甲磺酸阿美替尼片,苏豪森,2024-08-19,2024-08-25,0.0,300.0,0.0,1.0,0.0
甲磺酸阿美替尼片,苏豪森,2024-08-26,2024-09-01,100.0,0.0,604800.0,1.0,300.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-06-01,2020-06-07,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-06-08,2020-06-14,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-06-15,2020-06-21,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-06-22,2020-06-28,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-06-29,2020-07-05,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-07-06,2020-07-12,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-07-13,2020-07-19,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-07-20,2020-07-26,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-07-27,2020-08-02,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-08-03,2020-08-09,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-08-10,2020-08-16,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-08-17,2020-08-23,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-08-24,2020-08-30,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-08-31,2020-09-06,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-09-07,2020-09-13,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-09-14,2020-09-20,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-09-21,2020-09-27,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-09-28,2020-10-04,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-10-05,2020-10-11,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-10-12,2020-10-18,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-10-19,2020-10-25,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-10-26,2020-11-01,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-11-02,2020-11-08,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-11-09,2020-11-15,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-11-16,2020-11-22,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-11-23,2020-11-29,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-11-30,2020-12-06,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-12-07,2020-12-13,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-12-14,2020-12-20,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-12-21,2020-12-27,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2020-12-28,2021-01-03,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-01-04,2021-01-10,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-01-11,2021-01-17,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-01-18,2021-01-24,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-01-25,2021-01-31,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-02-01,2021-02-07,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-02-08,2021-02-14,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-02-15,2021-02-21,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-02-22,2021-02-28,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-03-01,2021-03-07,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-03-08,2021-03-14,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-03-15,2021-03-21,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-03-22,2021-03-28,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-03-29,2021-04-04,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-04-05,2021-04-11,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-04-12,2021-04-18,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-04-19,2021-04-25,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-04-26,2021-05-02,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-05-03,2021-05-09,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-05-10,2021-05-16,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-05-17,2021-05-23,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-05-24,2021-05-30,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-05-31,2021-06-06,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-06-07,2021-06-13,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-06-14,2021-06-20,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-06-21,2021-06-27,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-06-28,2021-07-04,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-07-05,2021-07-11,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-07-12,2021-07-18,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-07-19,2021-07-25,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-07-26,2021-08-01,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-08-02,2021-08-08,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-08-09,2021-08-15,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-08-16,2021-08-22,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-08-23,2021-08-29,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-08-30,2021-09-05,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-09-06,2021-09-12,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-09-13,2021-09-19,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-09-20,2021-09-26,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-09-27,2021-10-03,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-10-04,2021-10-10,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-10-11,2021-10-17,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-10-18,2021-10-24,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-10-25,2021-10-31,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-11-01,2021-11-07,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-11-08,2021-11-14,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-11-15,2021-11-21,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-11-22,2021-11-28,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-11-29,2021-12-05,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-12-06,2021-12-12,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-12-13,2021-12-19,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-12-17,2022-01-01,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2021-12-20,2021-12-26,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-01-03,2022-01-09,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-01-10,2022-01-16,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-01-17,2022-01-23,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-01-24,2022-01-30,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-01-30,2022-02-06,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-02-07,2022-02-13,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-02-14,2022-02-20,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-02-21,2022-02-27,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-02-28,2022-03-06,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-03-07,2022-03-13,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-03-14,2022-03-20,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-03-21,2022-03-27,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-03-28,2022-04-03,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-04-04,2022-04-10,0.0,0.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-04-11,2022-04-17,13.0,14.0,0.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-04-18,2022-04-24,46.0,95.0,2592.0,1.0,14.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-04-25,2022-05-01,20.0,0.0,129600.0,1.0,95.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-05-02,2022-05-08,0.0,0.0,77760.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-05-09,2022-05-15,50.0,111.0,77760.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-05-16,2022-05-22,36.0,0.0,235872.0,1.0,111.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-05-23,2022-05-29,30.0,60.0,142560.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-05-30,2022-06-05,25.0,40.0,220320.0,1.0,60.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-06-06,2022-06-12,70.0,90.0,259200.0,1.0,40.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-06-13,2022-06-19,10.0,0.0,311040.0,1.0,90.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-06-20,2022-06-26,40.0,0.0,285120.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-06-27,2022-07-03,50.0,60.0,181440.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-07-04,2022-07-10,80.0,60.0,207360.0,1.0,60.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-07-11,2022-07-17,40.0,60.0,155520.0,1.0,60.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-07-18,2022-07-24,30.0,0.0,207360.0,1.0,60.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-07-25,2022-07-31,25.0,40.0,129600.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-08-01,2022-08-07,10.0,30.0,168480.0,1.0,40.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-08-08,2022-08-14,65.0,60.0,220320.0,1.0,30.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-08-15,2022-08-21,20.0,0.0,207360.0,1.0,60.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-08-22,2022-08-28,60.0,30.0,155520.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-08-29,2022-09-04,30.0,90.0,77760.0,1.0,30.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-09-05,2022-09-11,70.0,70.0,233280.0,1.0,90.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-09-12,2022-09-18,50.0,0.0,233280.0,1.0,70.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-09-19,2022-09-25,70.0,120.0,103680.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-09-26,2022-10-02,90.0,90.0,233280.0,1.0,120.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-10-03,2022-10-09,0.0,0.0,233280.0,1.0,90.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-10-10,2022-10-16,13.0,0.0,233280.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-10-17,2022-10-23,10.0,0.0,199584.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-10-24,2022-10-30,10.0,0.0,173664.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-10-31,2022-11-06,40.0,0.0,147744.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-11-07,2022-11-13,27.0,60.0,44064.0,1.0,0.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-11-14,2022-11-20,80.0,120.0,129600.0,1.0,60.0
甲苯磺酸多纳非尼片,苏州泽璟,2022-11-21,2022-11-27,90.0,90.0,233280.0,1.0,120.0
